"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"68",174.9928892,74.1060836,210.7806372,35.7877494,113.8609404,96.9196986,73.9702568,7.1631932,15.7862648,24.1814478,1.1682214,49.5762418,37.4056338,1.5293924,224.54703,112.3435284,247.782039,210.73632,268.9617868,498.3532292,80390.8481258,73094.285719,20.9184176,2.4389904,11.2732528,60.4970818,2.940413,106.7043806,140.5773894,3.129608,12.099581,23.1470836,3.5621358,3.652107,3.4194328,5.0280458,0.0095966,1.4820346,3.9853734,4.3153964,5.8031022,11.5727684,11.7658346,11.5515084,11.3912626,11.2636098
"69",136.6758738,64.0732832,179.695728,43.0198476,93.3536374,86.3420816,66.5698162,6.2684014,13.503856,18.101928,0.9570872,41.4319206,31.5721344,1.2905686,234.32682,116.8877008,260.6005512,200.719254,268.7549808,495.269282,80302.6067662,73129.0050782,22.2571006,2.5585214,12.115116,44.773107,2.381581,88.1734594,117.325975,2.6121438,10.2645984,17.5398598,2.880331,2.3429932,3.9987588,3.9228428,0.2117404,1.1415508,3.2642382,3.6954648,5.2156452,11.34891,11.7445844,11.572837,11.39826,11.2626216
"70",75.4136894,32.4408172,116.1170704,40.7033804,60.2963966,55.820672,44.9120288,3.9391798,6.9694636,11.4303942,0.6022194,26.8010546,20.6225714,0.8401596,228.0573766,119.2150784,259.9553794,208.4351858,269.4846998,493.3538366,80247.1047328,73151.0695006,22.4898576,2.5505884,11.98762,27.1440228,1.4382698,54.7502824,73.5710562,1.6335172,6.0851612,7.9469886,1.5334534,0.5010668,3.4040826,2.1800104,0.0066688,0.5428898,2.2868862,2.7163654,4.0836576,9.5541796,10.1755984,10.1715942,10.1015028,10.0525302
"71",39.4521348,14.9514288,74.4412996,34.9891616,37.874384,36.5669178,29.9146338,2.2989736,4.3533092,7.5147208,0.369158,16.6193708,12.8492646,0.521871,214.1269176,119.7207516,254.73102,223.4625088,270.520416,492.8727148,80214.6326116,73164.1272978,21.4061646,2.1896526,10.004764,16.711996,0.825498,31.7895524,42.9324784,0.9504152,2.1503332,2.9873518,1.7485542,0.0710696,0.9194518,1.1598126,0.0190856,0.0152198,1.8091106,2.4044682,3.5807118,7.8815646,8.536077,8.639422,8.6663468,8.695773
"72",4.62526,0.0099428,38.6983366,34.073073,24.0811102,14.6172236,11.4807472,0.4175782,2.718901,5.0034722,0.2233834,10.4334928,8.0939002,0.3268564,191.3992748,117.105773,243.1238174,247.0915264,272.248076,492.9626736,80194.6008576,73171.9498108,22.7326152,2.6187976,11.6083626,11.1048372,0.498299,19.9183544,26.9927034,0.5937718,1.2407552,1.5609898,0.9486222,0.0696474,0.5575464,0.613562,0.0170746,0.0269452,3.116898,3.910105,4.7554722,6.7975132,7.267289,7.3819258,7.4520894,7.5131792
"73",5.8260052,0.0003424,13.5577692,7.7317586,12.69943,0.8583424,0.5938184,0.0236762,0.2408462,2.9149118,0.1163524,5.348183,4.1530288,0.1669508,173.8918072,115.2466924,235.1135726,266.5424094,273.5743514,493.4421866,80184.080702,73174.6095162,17.5076438,1.8592038,8.0102476,6.3459388,0.2540798,9.9939222,13.5595416,0.2969306,0.2865886,0.6171644,0.7120186,0.0551658,0.0624812,0.1689394,0.0073276,1.1499592,3.6004442,4.589857,5.3665954,6.5475556,6.8110508,6.8887388,6.9541216,7.0090238
"74",16.0749268,0.2041532,17.5441738,1.4692494,16.312859,1.2313158,0.8909264,0.0609426,0.2794476,4.0006242,0.149152,6.7326098,5.220693,0.2097812,158.123136,112.9521816,225.308601,283.618478,275.2337458,494.455402,80171.1745916,73179.1079084,15.8707522,2.348662,9.8528974,8.9998436,0.3369752,13.0170126,17.6290936,0.3861812,0.54438,0.8298878,0.3248266,0.062868,0.1845206,0.2969918,0.0061002,1.4747512,3.851151,4.7991872,5.56315,6.5922164,6.765846,6.8235688,6.881837,6.9323624
"75",29.8948326,23.1409174,23.7155234,-6.1793116,17.1767908,6.538729,3.8496084,0.3822822,2.306837,4.4232006,0.1565884,6.9816814,5.3984536,0.2168716,165.3423548,111.0571558,216.4158734,298.3518902,276.8595084,495.825133,80157.8320952,73183.9805926,14.8977422,2.3306118,9.481078,9.9950308,0.3552672,13.5583122,18.3085518,0.4011658,0.5086048,0.8462286,0.2549078,0.0273532,0.1867202,0.29454,0.0036964,1.4182096,3.8428122,4.8308224,5.6096984,6.6403444,6.784637,6.8345554,6.8911718,6.9416956
"76",76.2701544,48.7966708,64.0816542,-12.1884958,27.0017432,37.079918,27.1066832,2.7795738,7.1936622,7.3815244,0.2514618,10.766933,8.2678344,0.3339866,187.609728,112.3485116,213.0225434,308.5298722,278.2063036,498.5130642,80136.935516,73192.6613438,17.4967522,2.2505222,8.8840032,16.5403718,0.566133,20.7463374,27.8222674,0.6130562,0.8699872,1.46115,0.5432664,0.0387202,0.1668202,0.6644476,0.0027996,0.4329952,2.3451652,3.1160304,4.3571906,6.7403814,6.9674442,7.041084,7.1097704,7.1719872
"77",123.3575822,43.11869,108.9064282,-14.4511596,44.64807,64.2583548,49.6324342,5.6916304,8.9342914,12.4315346,0.4214072,17.7568888,13.4901624,0.5480722,191.0713828,117.4551736,218.4811894,307.4851258,279.1659698,503.069047,80102.341579,73206.6703578,18.0977588,2.2603422,8.7335836,28.2151716,0.9616598,34.6651918,45.9904578,1.0197314,1.1819826,2.7531326,0.7962354,0.0219432,0.2191678,0.9408718,0.0121796,0.165889,1.7537516,2.2985968,3.5303026,6.97034,7.3555048,7.4672366,7.5583822,7.6406622
"78",179.448867,68.8450922,164.525166,-14.923703,75.1244514,89.4007156,67.4247998,7.1598624,14.8160566,20.3893606,0.7228592,30.362068,22.7211356,0.929031,206.4091546,123.111348,235.3920068,289.2157864,279.5350128,509.2692114,80043.272781,73230.5874992,19.0851846,2.4134232,9.44153,47.1580848,1.6823336,60.4541868,78.996444,1.7625302,1.8811746,6.5648972,1.9429722,0.0525592,0.4387336,1.3898866,0.0083034,0.8325472,2.2754466,2.7721862,4.0263494,7.971075,8.3754296,8.463447,8.545457,8.6170668
"79",186.469583,74.2100486,194.827968,8.3583816,94.8083534,100.0196106,76.2248028,7.558411,16.2364332,23.9990378,0.9321752,39.495745,29.1829088,1.1984792,222.864586,128.0942576,254.749392,263.9145176,279.4627798,513.542576,79966.2863748,73261.732014,20.6502778,2.5167592,10.2470728,56.576068,2.211472,80.1521954,103.4142188,2.31673,4.0195098,10.2305652,1.8119244,0.0486954,1.5404406,2.4303906,0.0129688,1.1773058,3.0842466,3.3985854,4.6626282,9.298139,9.645851,9.640416,9.6531912,9.6675326
"80",162.7218158,70.0871538,186.6385706,23.916745,87.5719712,99.0665906,76.21822,7.4602914,15.3880836,20.4187114,0.8638872,37.5365306,27.617116,1.1357268,235.7884662,133.094333,271.8097876,249.644897,279.5571386,514.271581,79894.8282802,73290.809173,22.1201482,2.4797768,10.5027178,47.2644438,2.01343,74.8054898,96.1066264,2.1559458,3.0442232,8.8549482,3.0206584,0.0753744,0.9873198,1.981525,0.0065214,0.839013,2.7032556,3.177565,4.5429902,9.6975594,10.0937688,10.0509146,10.0148416,9.991355
"81",131.7309426,61.6757836,169.2885214,37.5575766,83.6016714,85.6868476,66.1705468,6.7233028,12.7929948,18.7168584,0.828246,36.2511608,26.7059054,1.0995004,243.5280072,138.26452,282.5856096,240.5022644,279.95161,513.7390546,79823.4425166,73319.8437152,23.098478,2.8084148,12.0832682,44.7455884,1.9926388,74.6202688,95.9849458,2.1546176,5.5319376,11.1377884,2.000945,0.7373112,2.1971698,2.5974556,0.200816,1.0999634,3.0385094,3.417544,4.760259,9.9538104,10.4258288,10.3941068,10.3397644,10.2976132
"82",72.3471582,34.473957,113.6606618,41.3135032,58.8556454,54.8050186,43.1536814,4.341475,7.3098666,12.7601376,0.5693466,25.7216664,19.0235772,0.7809142,237.4956328,141.0849098,281.0045306,246.6417386,281.1671698,512.8196508,79772.4981218,73340.7204392,23.2693612,3.0421506,12.9555138,30.5416454,1.3703738,52.975096,68.4143644,1.5311956,5.7776584,7.800204,0.9273578,1.009721,2.5367726,2.231162,0.0061888,0.528019,2.1661356,2.5873566,3.8925774,8.9240342,9.5353202,9.5933358,9.5865322,9.5855214
