 sdoy, GPP_d,NEE_d,Reco_d,QC(1),QC(6),QC(2),QC(7), QC(3),QC(4),QC678,pheno,QC(5),NPP_d,Rh_d,Ra_d
   3829,         4.8463,        -0.1698,         4.6764,       168.0882,       464.7381,        68.1373,     83933.1641,       171.9777,       273.0114,    156301.8438,        94.0000,       266.1202,         2.3060,         2.2296,         2.4468
   3830,         5.0693,        -0.5086,         4.5607,       168.5240,       464.7864,        68.2529,     83931.6719,       172.4421,       272.1747,    156300.7812,        94.0000,       266.0472,         1.7581,         2.3694,         2.1913
   3831,         5.3408,        -0.8408,         4.5001,       168.8542,       464.8250,        68.3476,     83930.2031,       172.8224,       271.3716,    156299.7656,        94.0000,       265.9764,         1.5489,         2.3728,         2.1273
   3832,         5.2734,        -0.7367,         4.5366,       169.1946,       464.8563,        68.4444,     83928.7578,       173.2110,       270.6022,    156298.7500,        94.0000,       265.9079,         1.5710,         2.3483,         2.1883
   3833,         4.8342,        -0.0414,         4.7927,       169.6902,       464.8925,        68.5722,     83927.2656,       173.7238,       269.7885,    156297.7188,        94.0000,       265.8354,         1.8832,         2.4192,         2.3735
   3834,         4.3926,         0.8415,         5.2341,       170.4631,       464.9398,        68.7558,     83925.6016,       174.4592,       268.8414,    156296.5312,        94.0000,       265.7513,         2.4418,         2.5931,         2.6410
   3835,         5.1988,         0.0707,         5.2695,       171.2288,       464.9879,        68.9382,     83923.9141,       175.1893,       267.7929,    156295.3594,        94.0000,       265.6587,         2.4316,         2.6533,         2.6162
   3836,         4.0502,         1.2271,         5.2773,       171.9759,       465.0256,        69.1170,     83922.2188,       175.9050,       266.7448,    156294.2188,        94.0000,       265.5654,         2.3982,         2.6828,         2.5945
   3837,         5.4025,        -0.1706,         5.2319,       172.6266,       465.0603,        69.2768,     83920.4844,       176.5441,       265.6716,    156293.0469,        94.0000,       265.4693,         2.2094,         2.7557,         2.4762
   3838,         2.0788,         2.8174,         4.8962,       173.1155,       465.0740,        69.4044,     83918.7812,       177.0542,       264.7235,    156291.7500,        94.0000,       265.3830,         1.8886,         2.6009,         2.2953
   3839,         5.4370,        -0.7246,         4.7124,       173.5475,       465.0817,        69.5208,     83917.1250,       177.5190,       263.8561,    156290.5000,        94.0000,       265.3028,         1.7767,         2.4741,         2.2382
   3840,         5.5467,        -0.6652,         4.8815,       174.0166,       465.0949,        69.6448,     83915.4375,       178.0140,       262.9388,    156289.2656,        94.0000,       265.2178,         1.8537,         2.5743,         2.3071
   3841,         5.3810,        -0.6420,         4.7389,       174.3225,       465.0969,        69.7362,     83913.8047,       178.3787,       262.0918,    156288.0000,        94.0000,       265.1382,         1.5293,         2.5431,         2.1958
   3842,         5.3200,        -0.4159,         4.9041,       174.7474,       465.0972,        69.8515,     83912.1953,       178.8387,       261.2605,    156286.7812,        94.0000,       265.0596,         1.7688,         2.5434,         2.3607
   3843,         5.3062,        -0.2361,         5.0701,       175.2341,       465.1006,        69.9792,     83910.5547,       179.3484,       260.3827,    156285.5781,        94.0000,       264.9771,         1.8948,         2.6252,         2.4449
   3844,         5.1588,         0.0123,         5.1711,       175.7667,       465.1003,        70.1164,     83908.8828,       179.8952,       259.4984,    156284.3750,        94.0000,       264.8934,         1.9894,         2.6540,         2.5171
   3845,         4.1730,         1.2599,         5.4329,       176.5308,       465.1006,        70.3000,     83907.1875,       180.6276,       258.5619,    156283.1562,        94.0000,       264.8046,         2.4563,         2.6928,         2.7400
   3846,         5.3750,         0.0497,         5.4246,       177.2708,       465.0981,        70.4791,     83905.4531,       181.3411,       257.5937,    156281.9219,        94.0000,       264.7124,         2.4119,         2.7316,         2.6930
   3847,         4.4361,         0.7435,         5.1796,       177.7609,       465.0862,        70.6083,     83903.7500,       181.8551,       256.6651,    156280.7188,        94.0000,       264.6229,         1.9148,         2.7206,         2.4590
   3848,         4.7770,         0.7902,         5.5672,       178.5106,       465.0830,        70.7896,     83901.9688,       182.5773,       255.6185,    156279.5000,        94.0000,       264.5226,         2.4379,         2.8756,         2.6916
   3849,         4.8227,         0.8413,         5.6641,       179.2533,       465.0747,        70.9698,     83900.0625,       183.2945,       254.5212,    156278.1406,        94.0000,       264.4176,         2.4278,         2.9925,         2.6716
   3850,         4.9058,         0.5365,         5.4423,       179.8341,       465.0525,        71.1178,     83898.2656,       183.8828,       253.4997,    156276.8750,        94.0000,       264.3183,         2.1078,         2.9248,         2.5175
   3851,         5.3558,        -0.1066,         5.2492,       180.2722,       465.0217,        71.2374,     83896.4922,       184.3571,       252.5470,    156275.6250,        94.0000,       264.2245,         1.8242,         2.8481,         2.4012
   3852,         4.4010,         1.2801,         5.6811,       181.0114,       464.9981,        71.4174,     83894.6406,       185.0728,       251.5072,    156274.3125,        94.0000,       264.1223,         2.4301,         2.9874,         2.6937
   3853,         5.5205,         0.0326,         5.5531,       181.6095,       464.9666,        71.5697,     83892.7812,       185.6775,       250.4760,    156272.9688,        94.0000,       264.0198,         2.1513,         2.9994,         2.5537
   3854,         4.6253,         0.7577,         5.3830,       182.0720,       464.9301,        71.6959,     83890.9375,       186.1776,       249.4925,    156271.6562,        94.0000,       263.9207,         1.8823,         2.9358,         2.4473
   3855,         5.4690,         0.0263,         5.4952,       182.6931,       464.8887,        71.8549,     83889.1719,       186.8083,       248.5423,    156270.4062,        94.0000,       263.8235,         2.2031,         2.8943,         2.6010
   3856,         5.1268,         0.0808,         5.2076,       183.1259,       464.8389,        71.9771,     83887.4375,       187.2919,       247.6880,    156269.1250,        94.0000,       263.7339,         1.8287,         2.7557,         2.4519
   3857,         4.5802,         1.0351,         5.6153,       183.8600,       464.7895,        72.1574,     83885.6406,       188.0074,       246.7335,    156267.8438,        94.0000,       263.6359,         2.4348,         2.8814,         2.7340
   3858,         5.0423,         0.2418,         5.2841,       184.4076,       464.7304,        72.3002,     83883.8672,       188.5722,       245.8315,    156266.5625,        94.0000,       263.5421,         2.0652,         2.7251,         2.5590
   3859,         5.1540,         0.1423,         5.2963,       184.9412,       464.6713,        72.4403,     83882.1094,       189.1262,       244.9347,    156265.3125,        94.0000,       263.4482,         2.0404,         2.7562,         2.5401
   3860,         5.4773,        -0.2861,         5.1913,       185.3575,       464.6062,        72.5571,     83880.3594,       189.5865,       244.1029,    156264.0000,        94.0000,       263.3594,         1.8075,         2.7231,         2.4682
   3861,         5.4984,        -0.0096,         5.4888,       185.9631,       464.5446,        72.7119,     83878.5703,       190.1987,       243.2215,    156262.6875,        94.0000,       263.2655,         2.1890,         2.8202,         2.6687
   3862,         5.2346,         0.4015,         5.6361,       186.6058,       464.4823,        72.8743,     83876.7188,       190.8412,       242.2803,    156261.3438,        94.0000,       263.1662,         2.2671,         2.9241,         2.7120
   3863,         5.3096,         0.0265,         5.3360,       187.0335,       464.4079,        72.9939,     83874.9375,       191.3119,       241.4388,    156260.0000,        94.0000,       263.0753,         1.8392,         2.8057,         2.5303
   3864,         5.5593,         0.1610,         5.7203,       187.7688,       464.3361,        73.1751,     83873.1562,       192.0290,       240.5555,    156258.7188,        94.0000,       262.9798,         2.4578,         2.8808,         2.8395
   3865,         5.4335,         0.1355,         5.5690,       188.3608,       464.2580,        73.3280,     83871.3906,       192.6322,       239.7004,    156257.4375,        94.0000,       262.8863,         2.1751,         2.8587,         2.7103
   3866,         3.6188,         1.7668,         5.3857,       188.8948,       464.1734,        73.4695,     83869.6406,       193.1895,       238.9186,    156256.1250,        94.0000,       262.7987,         2.0613,         2.7404,         2.6452
   3867,         3.9384,         1.4438,         5.3822,       189.5007,       464.0906,        73.6253,     83867.8906,       193.8043,       238.0868,    156254.8750,        94.0000,       262.7059,         2.2086,         2.7012,         2.6810
   3868,         4.4896,         0.3242,         4.8138,       189.6622,       463.9975,        73.6925,     83866.1953,       194.0639,       237.3837,    156253.5469,        94.0000,       262.6245,         1.3217,         2.5688,         2.2450
   3869,         5.3601,        -0.2852,         5.0750,       190.0374,       463.9080,        73.8024,     83864.5000,       194.4945,       236.6940,    156252.2188,        94.0000,       262.5443,         1.7501,         2.5906,         2.4844
   3870,         5.0022,        -0.0549,         4.9474,       190.2843,       463.8155,        73.8868,     83862.8203,       194.8228,       236.0486,    156250.8750,        94.0000,       262.4680,         1.4954,         2.5485,         2.3989
   3871,         4.0092,         1.2877,         5.2969,       190.8556,       463.7256,        74.0361,     83861.1172,       195.4106,       235.3809,    156249.5312,        94.0000,       262.3890,         2.1463,         2.5866,         2.7103
   3872,         4.0280,         0.9229,         4.9509,       191.1453,       463.6316,        74.1293,     83859.3906,       195.7734,       234.7452,    156248.1406,        94.0000,       262.3125,         1.5857,         2.5270,         2.4238
   3873,         4.5767,         0.0768,         4.6535,       191.2806,       463.5315,        74.1916,     83857.8281,       196.0127,       234.2314,    156246.8438,        94.0000,       262.2469,         1.2778,         2.3570,         2.2965
   3874,         4.9575,        -0.2606,         4.6969,       191.4648,       463.4352,        74.2637,     83856.3125,       196.2912,       233.7412,    156245.6250,        94.0000,       262.1833,         1.3764,         2.3230,         2.3739
   3875,         4.1847,         0.7016,         4.8863,       191.7979,       463.3417,        74.3656,     83854.7500,       196.6887,       233.2325,    156244.3438,        94.0000,       262.1178,         1.6753,         2.3537,         2.5325
   3876,         4.6559,         0.4545,         5.1104,       192.3013,       463.2498,        74.5018,     83853.1641,       197.2230,       232.6826,    156243.0312,        94.0000,       262.0478,         2.0189,         2.4255,         2.6849
   3877,         4.5947,         0.0161,         4.6107,       192.4363,       463.1515,        74.5648,     83851.7266,       197.4646,       232.2464,    156241.9062,        94.0000,       261.9882,         1.2833,         2.2564,         2.3543
   3878,         4.0911,         0.7506,         4.8417,       192.8070,       463.0575,        74.6754,     83850.3125,       197.8964,       231.8137,    156240.8438,        94.0000,       261.9286,         1.7555,         2.2365,         2.6052
   3879,         2.5510,         2.0318,         4.5828,       192.8897,       462.9618,        74.7276,     83848.8281,       198.0942,       231.3422,    156239.6562,        94.0000,       261.8657,         1.1814,         2.2993,         2.2835
   3880,         3.6894,         0.6301,         4.3196,       192.9511,       462.8589,        74.7755,     83847.5312,       198.2748,       231.0226,    156238.7812,        94.0000,       261.8170,         1.1392,         2.0751,         2.2444
   3881,         3.4800,         0.7753,         4.2554,       192.9806,       462.7612,        74.8169,     83846.2891,       198.4298,       230.7267,    156237.9688,        94.0000,       261.7704,         1.0756,         2.0169,         2.2385
   3882,         3.8184,         0.3862,         4.2047,       193.0147,       462.6643,        74.8593,     83845.0469,       198.5884,       230.4788,    156237.1875,        94.0000,       261.7283,         1.0850,         1.9302,         2.2745
   3883,         4.3966,        -0.1944,         4.2021,       193.0947,       462.5708,        74.9109,     83843.8125,       198.7836,       230.2576,    156236.4375,        94.0000,       261.6885,         1.1769,         1.8922,         2.3099
   3884,         4.8193,        -0.4357,         4.3837,       193.2813,       462.4810,        74.9839,     83842.5703,       199.0639,       230.0218,    156235.6562,        94.0000,       261.6473,         1.3906,         1.9164,         2.4672
   3885,         4.9482,        -0.3744,         4.5738,       193.5650,       462.3952,        75.0762,     83841.2734,       199.4220,       229.7196,    156234.8125,        94.0000,       261.5996,         1.5860,         2.0223,         2.5515
   3886,         5.0295,         0.0351,         5.0646,       194.2296,       462.3106,        75.2452,     83839.9219,       200.0865,       229.3499,    156233.8438,        94.0000,       261.5450,         2.3507,         2.1346,         2.9300
   3887,         4.9365,         0.1673,         5.1038,       194.8562,       462.2252,        75.4076,     83838.5078,       200.7239,       228.9323,    156232.8125,        94.0000,       261.4852,         2.2780,         2.2170,         2.8868
   3888,         2.7716,         2.4352,         5.2067,       195.5731,       462.1374,        75.5887,     83837.0469,       201.4365,       228.4804,    156231.6250,        94.0000,       261.4215,         2.4623,         2.2807,         2.9260
   3889,         4.9518,        -0.3064,         4.6454,       195.8336,       462.0430,        75.6793,     83835.6484,       201.7866,       228.0896,    156230.5938,        94.0000,       261.3631,         1.5521,         2.1953,         2.4501
   3890,         4.7793,        -0.3195,         4.4598,       195.9845,       461.9472,        75.7488,     83834.3594,       202.0525,       227.7710,    156229.7188,        94.0000,       261.3110,         1.3336,         2.0769,         2.3829
   3891,         4.8988,        -0.3608,         4.5380,       196.2441,       461.8538,        75.8409,     83833.0859,       202.4087,       227.4799,    156228.8594,        94.0000,       261.2612,         1.5519,         2.0241,         2.5139
   3892,         4.6826,         0.0121,         4.6947,       196.6066,       461.7646,        75.9544,     83831.7734,       202.8506,       227.1575,    156227.9688,        94.0000,       261.2079,         1.7593,         2.0646,         2.6300
   3893,         4.9154,        -0.0628,         4.8526,       197.0922,       461.6761,        76.0934,     83830.4375,       203.3946,       226.8070,    156227.0469,        94.0000,       261.1513,         2.0087,         2.1093,         2.7433
   3894,         4.6541,        -0.3836,         4.2706,       197.1601,       461.5807,        76.1499,     83829.1953,       203.6081,       226.5991,    156226.2656,        94.0000,       261.1076,         1.1742,         1.8842,         2.3864
   3895,         4.5259,        -0.1965,         4.3294,       197.3724,       461.4897,        76.2362,     83828.0391,       203.9414,       226.4384,    156225.5938,        94.0000,       261.0681,         1.4634,         1.7909,         2.5385
   3896,         3.5625,         1.3285,         4.8910,       198.0894,       461.4071,        76.4245,     83826.8594,       204.6826,       226.2049,    156224.8750,        94.0000,       261.0212,         2.4758,         1.8930,         2.9980
   3897,         4.6656,        -0.1682,         4.4974,       198.4274,       461.3230,        76.5376,     83825.6250,       205.1225,       225.9710,    156224.1250,        94.0000,       260.9738,         1.7203,         1.8991,         2.5983
   3898,         4.8871,        -0.5670,         4.3202,       198.5731,       461.2388,        76.6128,     83824.3984,       205.4110,       225.7404,    156223.3750,        94.0000,       260.9264,         1.3371,         1.8948,         2.4254
   3899,         3.6238,         0.6138,         4.2376,       198.6744,       461.1509,        76.6790,     83823.2344,       205.6633,       225.5535,    156222.6875,        94.0000,       260.8832,         1.2490,         1.8351,         2.4025
   3900,         2.6403,         1.4028,         4.0430,       198.7201,       461.0611,        76.7341,     83822.1094,       205.8708,       225.4595,    156222.0000,        94.0000,       260.8487,         1.1381,         1.6883,         2.3547
   3901,         2.2137,         1.5221,         3.7358,       198.5004,       460.9748,        76.7361,     83820.9844,       205.8663,       225.3699,    156221.3438,        94.0000,       260.8146,         0.6069,         1.6734,         2.0624
   3902,         2.0775,         1.6100,         3.6875,       198.3817,       460.8878,        76.7585,     83819.9922,       205.9434,       225.3712,    156220.7031,        94.0000,       260.7895,         0.8078,         1.5222,         2.1654
   3903,         3.2171,         0.4992,         3.7163,       198.3427,       460.8051,        76.7972,     83819.0469,       206.0855,       225.3869,    156220.0938,        94.0000,       260.7655,         0.9671,         1.4874,         2.2289
   3904,         4.1296,        -0.1438,         3.9858,       198.6266,       460.7268,        76.9008,     83818.1484,       206.4877,       225.4202,    156219.5312,        94.0000,       260.7430,         1.6127,         1.4468,         2.5390
   3905,         4.3013,        -0.1555,         4.1458,       198.9716,       460.6551,        77.0174,     83817.1328,       206.9413,       225.3834,    156218.8906,        94.0000,       260.7133,         1.7368,         1.5765,         2.5693
   3906,         2.9133,         0.9893,         3.9026,       199.0840,       460.5815,        77.0881,     83816.1484,       207.2116,       225.3617,    156218.2500,        94.0000,       260.6848,         1.2735,         1.5774,         2.3252
   3907,         2.7428,         0.9059,         3.6487,       199.1244,       460.5050,        77.1451,     83815.3203,       207.4269,       225.4463,    156217.7188,        94.0000,       260.6664,         1.1295,         1.3904,         2.2583
   3908,         2.8002,         0.4943,         3.2946,       199.0351,       460.4297,        77.1767,     83814.5703,       207.5408,       225.6036,    156217.2188,        94.0000,       260.6548,         0.8701,         1.2654,         2.0292
   3909,         3.5550,        -0.2609,         3.2940,       199.0118,       460.3601,        77.2219,     83813.8281,       207.7095,       225.7826,    156216.6875,        94.0000,       260.6450,         1.0018,         1.2132,         2.0808
   3910,         3.3685,         0.1348,         3.5033,       199.0403,       460.2961,        77.2781,     83813.0859,       207.9216,       225.9264,    156216.1875,        94.0000,       260.6316,         1.1054,         1.2504,         2.2529
   3911,         1.4899,         1.3625,         2.8524,       198.5495,       460.2310,        77.2305,     83812.3594,       207.7191,       226.1082,    156215.6875,        94.0000,       260.6219,         0.0658,         1.1808,         1.6716
   3912,         1.5874,         1.0768,         2.6642,       198.1823,       460.1637,        77.2071,     83811.6562,       207.6132,       226.3847,    156215.0938,        94.0000,       260.6216,         0.3107,         1.0184,         1.6458
   3913,         1.8710,         1.1248,         2.9958,       197.8703,       460.1057,        77.1948,     83810.9062,       207.5516,       226.5924,    156214.5000,        94.0000,       260.6147,         0.4195,         1.1273,         1.8685
   3914,         1.5039,         1.3671,         2.8709,       197.4011,       460.0487,        77.1503,     83810.1562,       207.3615,       226.7673,    156213.9062,        94.0000,       260.6051,         0.1028,         1.1675,         1.7034
   3915,         1.2914,         1.3982,         2.6896,       196.9047,       459.9867,        77.0988,     83809.4141,       207.1430,       227.0077,    156213.2969,        94.0000,       260.6027,         0.0461,         1.0747,         1.6149
   3916,         0.9339,         1.6934,         2.6273,       196.3867,       459.9260,        77.0413,     83808.6719,       206.9002,       227.2424,    156212.6875,        94.0000,       260.6006,         0.0000,         1.0772,         1.5501
   3917,         1.2863,         1.0342,         2.3206,       195.8965,       459.8639,        76.9893,     83808.0625,       206.6799,       227.5580,    156212.2031,        94.0000,       260.6061,         0.0531,         0.9598,         1.3608
   3918,         3.0323,        -0.0106,         3.0217,       195.8350,       459.8086,        77.0234,     83807.4219,       206.8041,       227.8462,    156211.6875,        94.0000,       260.6091,         0.9088,         1.0064,         2.0153
   3919,         1.3991,         0.9947,         2.3938,       195.4123,       459.7540,        76.9857,     83806.8203,       206.6408,       228.1692,    156211.2188,        94.0000,       260.6151,         0.1853,         0.9241,         1.4697
   3920,         1.6141,         0.8433,         2.4574,       195.0807,       459.7010,        76.9663,     83806.2578,       206.5509,       228.5067,    156210.7969,        94.0000,       260.6226,         0.3654,         0.8881,         1.5694
   3921,         2.2009,         0.4443,         2.6452,       194.9216,       459.6510,        76.9816,     83805.6953,       206.5999,       228.8507,    156210.3750,        94.0000,       260.6306,         0.7091,         0.8733,         1.7719
   3922,         2.6521,         0.2338,         2.8860,       194.8105,       459.6057,        77.0066,     83805.0781,       206.6882,       229.1534,    156209.9062,        94.0000,       260.6345,         0.8044,         0.9316,         1.9543
   3923,         3.3503,        -0.4179,         2.9324,       194.7504,       459.5606,        77.0421,     83804.4688,       206.8181,       229.4514,    156209.4375,        94.0000,       260.6382,         0.9059,         0.9387,         1.9937
   3924,         3.1264,        -0.1317,         2.9947,       194.6985,       459.5164,        77.0795,     83803.8594,       206.9560,       229.7437,    156208.9688,        94.0000,       260.6412,         0.9220,         0.9397,         2.0550
   3925,         2.8035,         0.1889,         2.9924,       194.6572,       459.4739,        77.1195,     83803.2344,       207.1040,       230.0137,    156208.4844,        94.0000,       260.6419,         0.9430,         0.9670,         2.0254
   3926,         2.6160,         0.1536,         2.7696,       194.5874,       459.4286,        77.1542,     83802.6719,       207.2308,       230.3413,    156208.0625,        94.0000,       260.6480,         0.8856,         0.8768,         1.8928
   3927,         2.8199,         0.1492,         2.9691,       194.6177,       459.3870,        77.2093,     83802.0938,       207.4392,       230.6469,    156207.6250,        94.0000,       260.6518,         1.0856,         0.9036,         2.0655
   3928,         0.3296,         2.1331,         2.4627,       194.1057,       459.3460,        77.1559,     83801.5312,       207.2137,       230.9433,    156207.2188,        94.0000,       260.6551,         0.0000,         0.8989,         1.5638
   3929,         0.2045,         2.0986,         2.3031,       193.5950,       459.3003,        77.1002,     83800.9688,       206.9789,       231.2961,    156206.7812,        94.0000,       260.6647,         0.0000,         0.8224,         1.4807
   3930,         0.5132,         1.6550,         2.1683,       193.0856,       459.2551,        77.0426,     83800.4219,       206.7360,       231.6583,    156206.3906,        94.0000,       260.6763,         0.0000,         0.8191,         1.3492
   3931,         0.9545,         1.1508,         2.1053,       192.5776,       459.2104,        76.9853,     83800.0000,       206.4943,       232.0562,    156206.1094,        94.0000,       260.6912,         0.0000,         0.7716,         1.3338
   3932,         0.4244,         1.8652,         2.2896,       192.0709,       459.1709,        76.9277,     83799.5156,       206.2517,       232.4237,    156205.7812,        94.0000,       260.7035,         0.0000,         0.8027,         1.4869
   3933,         0.3335,         1.9176,         2.2511,       191.5656,       459.1320,        76.8696,     83798.9688,       206.0071,       232.7865,    156205.3750,        94.0000,       260.7156,         0.0000,         0.8008,         1.4503
   3934,         0.4643,         1.7301,         2.1944,       191.0616,       459.0935,        76.8116,     83798.4766,       205.7628,       233.1513,    156205.0312,        94.0000,       260.7282,         0.0000,         0.7917,         1.4027
   3935,         0.3913,         1.6656,         2.0569,       190.5589,       459.0553,        76.7536,     83798.0078,       205.5188,       233.5247,    156204.7188,        94.0000,       260.7416,         0.0000,         0.7654,         1.2915
   3936,         0.5552,         1.2428,         1.7980,       190.0575,       459.0154,        76.6959,     83797.6328,       205.2761,       233.9449,    156204.4844,        94.0000,       260.7597,         0.0000,         0.6808,         1.1173
   3937,         0.8236,         1.2294,         2.0530,       189.5575,       458.9817,        76.6386,     83797.2031,       205.0352,       234.3210,    156204.2188,        94.0000,       260.7737,         0.0000,         0.7726,         1.2804
   3938,         1.0885,         0.9635,         2.0520,       189.0861,       458.9487,        76.5871,     83796.7656,       204.8173,       234.6930,    156203.9219,        94.0000,       260.7872,         0.0547,         0.7545,         1.2975
   3939,         1.1470,         0.8518,         1.9988,       188.6858,       458.9151,        76.5497,     83796.3281,       204.6565,       235.0763,    156203.6406,        94.0000,       260.8020,         0.1947,         0.7227,         1.2760
   3940,         2.4003,         0.0961,         2.4964,       188.5724,       458.8869,        76.5699,     83795.7812,       204.7259,       235.3965,    156203.2500,        94.0000,       260.8109,         0.7669,         0.8378,         1.6586
   3941,         0.2456,         1.8284,         2.0739,       188.0763,       458.8578,        76.5134,     83795.2734,       204.4883,       235.7165,    156202.9062,        94.0000,       260.8200,         0.0000,         0.8096,         1.2644
   3942,         0.2638,         1.8345,         2.0984,       187.5815,       458.8293,        76.4558,     83794.7109,       204.2466,       236.0044,    156202.5000,        94.0000,       260.8267,         0.0000,         0.8638,         1.2346
   3943,         0.9956,         1.0895,         2.0851,       187.0880,       458.8003,        76.3979,     83794.1484,       204.0033,       236.2772,    156202.0938,        94.0000,       260.8322,         0.0000,         0.8897,         1.1954
   3944,         0.9609,         1.0598,         2.0207,       186.6006,       458.7673,        76.3412,     83793.5859,       203.7653,       236.6040,    156201.6875,        94.0000,       260.8429,         0.0097,         0.8087,         1.2120
   3945,         1.1106,         1.1309,         2.2415,       186.2885,       458.7382,        76.3195,     83793.0234,       203.6673,       236.8930,    156201.2812,        94.0000,       260.8505,         0.3582,         0.8679,         1.3736
   3946,         1.2671,         0.9191,         2.1862,       185.8952,       458.7110,        76.2815,     83792.4609,       203.5043,       237.1532,    156200.8750,        94.0000,       260.8552,         0.1939,         0.9104,         1.2758
   3947,         0.1969,         1.8681,         2.0650,       185.4061,       458.6829,        76.2234,     83791.8984,       203.2605,       237.4059,    156200.4688,        94.0000,       260.8599,         0.0000,         0.9014,         1.1636
   3948,         0.2833,         1.7828,         2.0661,       184.9183,       458.6552,        76.1649,     83791.3359,       203.0157,       237.6416,    156200.0781,        94.0000,       260.8633,         0.0000,         0.9276,         1.1385
   3949,         0.0000,         1.9977,         1.9977,       184.4318,       458.6208,        76.1063,     83790.7734,       202.7703,       237.9511,    156199.6562,        94.0000,       260.8737,         0.0000,         0.8164,         1.1812
   3950,         0.1541,         1.6680,         1.8221,       183.9465,       458.5865,        76.0476,     83790.2500,       202.5245,       238.2979,    156199.2969,        94.0000,       260.8876,         0.0000,         0.7493,         1.0728
   3951,         0.1932,         1.4778,         1.6710,       183.4625,       458.5526,        75.9890,     83789.8750,       202.2791,       238.6736,    156199.0781,        94.0000,       260.9044,         0.0000,         0.6966,         0.9744
   3952,         0.0000,         1.5433,         1.5433,       182.9798,       458.5208,        75.9304,     83789.5000,       202.0341,       239.0484,    156198.8594,        94.0000,       260.9214,         0.0000,         0.6906,         0.8527
   3953,         0.2887,         1.4322,         1.7209,       182.4984,       458.4915,        75.8714,     83789.1250,       201.7876,       239.4164,    156198.6406,        94.0000,       260.9379,         0.0000,         0.6991,         1.0218
   3954,         0.4895,         0.9496,         1.4391,       182.0182,       458.4610,        75.8126,     83788.7500,       201.5417,       239.8116,    156198.4219,        94.0000,       260.9569,         0.0000,         0.6494,         0.7897
   3955,         0.3945,         0.9988,         1.3934,       181.5394,       458.4301,        75.7540,     83788.3750,       201.2971,       240.2385,    156198.2031,        94.0000,       260.9790,         0.0000,         0.5924,         0.8010
   3956,         0.2053,         1.3941,         1.5994,       181.0617,       458.4033,        75.6957,     83788.0000,       201.0535,       240.6486,    156198.0000,        94.0000,       260.9998,         0.0000,         0.6094,         0.9900
   3957,         0.1941,         1.2255,         1.4196,       180.5854,       458.3773,        75.6376,     83787.6250,       200.8110,       241.0656,    156197.7812,        94.0000,       261.0211,         0.0000,         0.5923,         0.8273
   3958,         0.1620,         1.2578,         1.4198,       180.1103,       458.3530,        75.5797,     83787.2500,       200.5694,       241.4777,    156197.5625,        94.0000,       261.0420,         0.0000,         0.5940,         0.8258
   3959,         0.2208,         0.9823,         1.2031,       179.6364,       458.3271,        75.5219,     83786.8984,       200.3286,       241.9158,    156197.3438,        94.0000,       261.0653,         0.0000,         0.5493,         0.6539
   3960,         0.1652,         1.2402,         1.4054,       179.1638,       458.3032,        75.4643,     83786.5312,       200.0886,       242.3505,    156197.1406,        94.0000,       261.0886,         0.0000,         0.5473,         0.8581
   3961,         0.1843,         1.3056,         1.4900,       178.6924,       458.2809,        75.4053,     83786.1562,       199.8427,       242.7715,    156196.9375,        94.0000,       261.1113,         0.0000,         0.5717,         0.9183
   3962,         0.2272,         1.2389,         1.4661,       178.2222,       458.2604,        75.3462,     83785.7812,       199.5970,       243.1827,    156196.7188,        94.0000,       261.1333,         0.0000,         0.5815,         0.8846
   3963,         0.3432,         1.1185,         1.4617,       177.7533,       458.2415,        75.2874,     83785.4062,       199.3523,       243.5779,    156196.5156,        94.0000,       261.1539,         0.0000,         0.6010,         0.8607
   3964,         0.0843,         1.3395,         1.4238,       177.2856,       458.2226,        75.2289,     83785.0312,       199.1086,       243.9711,    156196.3125,        94.0000,       261.1744,         0.0000,         0.6021,         0.8217
   3965,         0.0000,         1.4195,         1.4195,       176.8192,       458.2032,        75.1665,     83784.6562,       198.8491,       244.3592,    156196.0938,        94.0000,       261.1964,         0.0000,         0.6330,         0.7865
   3966,         0.0448,         1.2327,         1.2776,       176.3540,       458.1837,        75.1000,     83784.2812,       198.5730,       244.7359,    156195.9062,        94.0000,       261.2195,         0.0000,         0.6697,         0.6078
   3967,         0.0261,         0.9936,         1.0197,       175.8900,       458.1613,        75.0335,     83783.9062,       198.2972,       245.1458,    156195.6875,        94.0000,       261.2457,         0.0000,         0.6215,         0.3983
   3968,         0.1203,         0.9939,         1.1142,       175.4272,       458.1393,        74.9673,     83783.5312,       198.0217,       245.5649,    156195.4688,        94.0000,       261.2729,         0.0000,         0.6032,         0.5110
   3969,         0.2936,         0.8938,         1.1874,       174.9657,       458.1189,        74.9010,     83783.1562,       197.7466,       245.9817,    156195.2656,        94.0000,       261.3000,         0.0000,         0.6019,         0.5855
   3970,         0.2279,         0.9056,         1.1336,       174.5053,       458.0979,        74.8347,     83782.7812,       197.4718,       246.4117,    156195.0625,        94.0000,       261.3286,         0.0000,         0.5792,         0.5544
   3971,         0.1785,         0.8697,         1.0482,       174.0462,       458.0769,        74.7686,     83782.4062,       197.1975,       246.8555,    156194.8438,        94.0000,       261.3585,         0.0000,         0.5537,         0.4945
   3972,         0.3707,         0.8817,         1.2524,       173.5883,       458.0580,        74.7025,     83782.0312,       196.9236,       247.2895,    156194.6406,        94.0000,       261.3877,         0.0000,         0.5631,         0.6893
